scenario,year,material,crc,demand_allocated,demand_mean_total,share_pct
Mid_Case,2044,Silicon,Undefined,48.83486254398719,395.3599623055958,12.352
Mid_Case,2044,Silicon,United States,242.7510168556358,395.3599623055958,61.4
Mid_Case,2044,Silver,OECD,0.8162993339446913,3.657255080397362,22.320000000000004
Mid_Case,2044,Silver,1,0.0,3.657255080397362,0.0
Mid_Case,2044,Silver,2,0.0,3.657255080397362,0.0
Mid_Case,2044,Silver,3,1.2788689565133498,3.657255080397362,34.968
Mid_Case,2044,Silver,4,0.0,3.657255080397362,0.0
Mid_Case,2044,Silver,5,0.0,3.657255080397362,0.0
Mid_Case,2044,Silver,6,0.0,3.657255080397362,0.0
Mid_Case,2044,Silver,7,0.0,3.657255080397362,0.0
Mid_Case,2044,Silver,China,0.0,3.657255080397362,0.0
Mid_Case,2044,Silver,Undefined,0.6258294893575966,3.657255080397362,17.112000000000002
Mid_Case,2044,Silver,United States,0.9362573005817244,3.657255080397362,25.599999999999994
Mid_Case,2044,Steel,OECD,528.4699762784409,13345.201421172751,3.96
Mid_Case,2044,Steel,1,0.0,13345.201421172751,0.0
Mid_Case,2044,Steel,2,0.0,13345.201421172751,0.0
Mid_Case,2044,Steel,3,246.61932226327244,13345.201421172751,1.848
Mid_Case,2044,Steel,4,264.23498813922043,13345.201421172751,1.98
Mid_Case,2044,Steel,5,0.0,13345.201421172751,0.0
Mid_Case,2044,Steel,6,0.0,13345.201421172751,0.0
Mid_Case,2044,Steel,7,0.0,13345.201421172751,0.0
Mid_Case,2044,Steel,China,0.0,13345.201421172751,0.0
Mid_Case,2044,Steel,Undefined,722.2423009138693,13345.201421172751,5.412
Mid_Case,2044,Steel,United States,11583.634833577948,13345.201421172751,86.8
Mid_Case,2044,Tin,OECD,0.0,47.790995447108955,0.0
Mid_Case,2044,Tin,1,0.0,47.790995447108955,0.0
Mid_Case,2044,Tin,2,5.918436876169973,47.790995447108955,12.384
Mid_Case,2044,Tin,3,18.125212933270543,47.790995447108955,37.926
Mid_Case,2044,Tin,4,0.0,47.790995447108955,0.0
Mid_Case,2044,Tin,5,0.0,47.790995447108955,0.0
Mid_Case,2044,Tin,6,0.0,47.790995447108955,0.0
Mid_Case,2044,Tin,7,6.288339180930596,47.790995447108955,13.158000000000001
Mid_Case,2044,Tin,China,0.0,47.790995447108955,0.0
Mid_Case,2044,Tin,Undefined,6.65824148569122,47.790995447108955,13.932
Mid_Case,2044,Tin,United States,10.800764971046622,47.790995447108955,22.599999999999994
Mid_Case,2044,Vanadium,OECD,1.0238446352293686,5.144430887495572,19.902
Mid_Case,2044,Vanadium,1,0.0,5.144430887495572,0.0
Mid_Case,2044,Vanadium,2,0.0,5.144430887495572,0.0
Mid_Case,2044,Vanadium,3,0.0,5.144430887495572,0.0
Mid_Case,2044,Vanadium,4,0.49540869446582364,5.144430887495572,9.63
Mid_Case,2044,Vanadium,5,0.0,5.144430887495572,0.0
Mid_Case,2044,Vanadium,6,0.0,5.144430887495572,0.0
Mid_Case,2044,Vanadium,7,0.0,5.144430887495572,0.0
Mid_Case,2044,Vanadium,China,0.4293542018703805,5.144430887495572,8.346
Mid_Case,2044,Vanadium,Undefined,1.3541170982065844,5.144430887495572,26.322
Mid_Case,2044,Vanadium,United States,1.8417062577234147,5.144430887495572,35.8
Mid_Case,2044,Zinc,OECD,184.58474814610528,315.72377556463,58.464000000000006
Mid_Case,2044,Zinc,1,0.0,315.72377556463,0.0
Mid_Case,2044,Zinc,2,0.0,315.72377556463,0.0
Mid_Case,2044,Zinc,3,56.40089526686551,315.72377556463,17.864
Mid_Case,2044,Zinc,4,0.0,315.72377556463,0.0
Mid_Case,2044,Zinc,5,0.0,315.72377556463,0.0
Mid_Case,2044,Zinc,6,0.0,315.72377556463,0.0
Mid_Case,2044,Zinc,7,0.0,315.72377556463,0.0
Mid_Case,2044,Zinc,China,0.0,315.72377556463,0.0
Mid_Case,2044,Zinc,Undefined,15.382062345508773,315.72377556463,4.872
Mid_Case,2044,Zinc,United States,59.35606980615043,315.72377556463,18.799999999999997
Mid_Case,2047,Aluminum,OECD,470.90537041523885,2047.4146539792991,23.0
Mid_Case,2047,Aluminum,1,0.0,2047.4146539792991,0.0
Mid_Case,2047,Aluminum,2,84.762966674743,2047.4146539792991,4.140000000000001
Mid_Case,2047,Aluminum,3,0.0,2047.4146539792991,0.0
Mid_Case,2047,Aluminum,4,0.0,2047.4146539792991,0.0
Mid_Case,2047,Aluminum,5,0.0,2047.4146539792991,0.0
Mid_Case,2047,Aluminum,6,0.0,2047.4146539792991,0.0
Mid_Case,2047,Aluminum,7,47.09053704152389,2047.4146539792991,2.3000000000000003
Mid_Case,2047,Aluminum,China,37.6724296332191,2047.4146539792991,1.84
Mid_Case,2047,Aluminum,Undefined,301.3794370657528,2047.4146539792991,14.72
Mid_Case,2047,Aluminum,United States,1105.6039131488217,2047.4146539792991,54.0
Mid_Case,2047,Boron,OECD,0.0,0.06896480275560216,0.0
Mid_Case,2047,Boron,1,0.0,0.06896480275560216,0.0
Mid_Case,2047,Boron,2,0.0,0.06896480275560216,0.0
Mid_Case,2047,Boron,3,0.0,0.06896480275560216,0.0
Mid_Case,2047,Boron,4,0.0,0.06896480275560216,0.0
Mid_Case,2047,Boron,5,0.0,0.06896480275560216,0.0
Mid_Case,2047,Boron,6,0.0,0.06896480275560216,0.0
Mid_Case,2047,Boron,7,0.0,0.06896480275560216,0.0
Mid_Case,2047,Boron,China,0.0,0.06896480275560216,0.0
Mid_Case,2047,Boron,Undefined,0.0,0.06896480275560216,0.0
Mid_Case,2047,Boron,United States,0.06896480275560216,0.06896480275560216,100.0
Mid_Case,2047,Cement,OECD,225.32091861773057,3310.621783980761,6.806
Mid_Case,2047,Cement,1,0.0,3310.621783980761,0.0
Mid_Case,2047,Cement,2,0.0,3310.621783980761,0.0
Mid_Case,2047,Cement,3,43.96505729126451,3310.621783980761,1.328
Mid_Case,2047,Cement,4,0.0,3310.621783980761,0.0
Mid_Case,2047,Cement,5,142.88643619660962,3310.621783980761,4.316
Mid_Case,2047,Cement,6,0.0,3310.621783980761,0.0
Mid_Case,2047,Cement,7,0.0,3310.621783980761,0.0
Mid_Case,2047,Cement,China,0.0,3310.621783980761,0.0
Mid_Case,2047,Cement,Undefined,137.3908040352016,3310.621783980761,4.15
Mid_Case,2047,Cement,United States,2761.058567839955,3310.621783980761,83.4
Mid_Case,2047,Chromium,OECD,1.1579384159712032,24.934074417984565,4.644
Mid_Case,2047,Chromium,1,0.0,24.934074417984565,0.0
Mid_Case,2047,Chromium,2,0.0,24.934074417984565,0.0
Mid_Case,2047,Chromium,3,0.0,24.934074417984565,0.0
Mid_Case,2047,Chromium,4,7.14062023182242,24.934074417984565,28.638
Mid_Case,2047,Chromium,5,1.9298973599520053,24.934074417984565,7.74
Mid_Case,2047,Chromium,6,0.0,24.934074417984565,0.0
Mid_Case,2047,Chromium,7,1.3509281519664038,24.934074417984565,5.418
Mid_Case,2047,Chromium,China,0.0,24.934074417984565,0.0
Mid_Case,2047,Chromium,Undefined,7.719589439808021,24.934074417984565,30.96
Mid_Case,2047,Chromium,United States,5.635100818464511,24.934074417984565,22.599999999999994
Mid_Case,2047,Copper,OECD,113.61154752786649,350.3933738214486,32.424
Mid_Case,2047,Copper,1,0.0,350.3933738214486,0.0
Mid_Case,2047,Copper,2,0.0,350.3933738214486,0.0
Mid_Case,2047,Copper,3,14.87770265245871,350.3933738214486,4.246
Mid_Case,2047,Copper,4,0.0,350.3933738214486,0.0
Mid_Case,2047,Copper,5,0.0,350.3933738214486,0.0
Mid_Case,2047,Copper,6,0.0,350.3933738214486,0.0
Mid_Case,2047,Copper,7,0.0,350.3933738214486,0.0
Mid_Case,2047,Copper,China,0.0,350.3933738214486,0.0
Mid_Case,2047,Copper,Undefined,6.762592114753959,350.3933738214486,1.9300000000000002
Mid_Case,2047,Copper,United States,215.14153152636945,350.3933738214486,61.4
Mid_Case,2047,Lead,OECD,53.37345613251038,285.35851225679204,18.703999999999997
Mid_Case,2047,Lead,1,0.0,285.35851225679204,0.0
Mid_Case,2047,Lead,2,0.0,285.35851225679204,0.0
Mid_Case,2047,Lead,3,17.155753756878337,285.35851225679204,6.012
Mid_Case,2047,Lead,4,0.0,285.35851225679204,0.0
Mid_Case,2047,Lead,5,0.0,285.35851225679204,0.0
Mid_Case,2047,Lead,6,0.0,285.35851225679204,0.0
Mid_Case,2047,Lead,7,0.0,285.35851225679204,0.0
Mid_Case,2047,Lead,China,0.0,285.35851225679204,0.0
Mid_Case,2047,Lead,Undefined,24.780533204379818,285.35851225679204,8.684
Mid_Case,2047,Lead,United States,190.04876916302348,285.35851225679204,66.6
Mid_Case,2047,Magnesium,OECD,0.48867452697762054,5.09035965601688,9.6
Mid_Case,2047,Magnesium,1,0.0,5.09035965601688,0.0
Mid_Case,2047,Magnesium,2,0.13743971071245575,5.09035965601688,2.6999999999999997
Mid_Case,2047,Magnesium,3,0.15271078968050641,5.09035965601688,3.0
Mid_Case,2047,Magnesium,4,0.0,5.09035965601688,0.0
Mid_Case,2047,Magnesium,5,0.0,5.09035965601688,0.0
Mid_Case,2047,Magnesium,6,0.0,5.09035965601688,0.0
Mid_Case,2047,Magnesium,7,0.0,5.09035965601688,0.0
Mid_Case,2047,Magnesium,China,0.0,5.09035965601688,0.0
Mid_Case,2047,Magnesium,Undefined,0.7482828694344813,5.09035965601688,14.7
Mid_Case,2047,Magnesium,United States,3.563251759211816,5.09035965601688,70.0
Mid_Case,2047,Manganese,OECD,4.096654614744565,34.13878845620471,12.0
Mid_Case,2047,Manganese,1,0.0,34.13878845620471,0.0
Mid_Case,2047,Manganese,2,0.0,34.13878845620471,0.0
Mid_Case,2047,Manganese,3,0.0,34.13878845620471,0.0
Mid_Case,2047,Manganese,4,6.486369806678894,34.13878845620471,19.0
Mid_Case,2047,Manganese,5,2.731103076496377,34.13878845620471,8.0
Mid_Case,2047,Manganese,6,0.0,34.13878845620471,0.0
Mid_Case,2047,Manganese,7,8.534697114051177,34.13878845620471,25.0
Mid_Case,2047,Manganese,China,0.0,34.13878845620471,0.0
Mid_Case,2047,Manganese,Undefined,12.289963844233695,34.13878845620471,36.0
Mid_Case,2047,Manganese,United States,0.0,34.13878845620471,0.0
Mid_Case,2047,Molybdenum,OECD,0.0,6.146667783354549,0.0
Mid_Case,2047,Molybdenum,1,0.0,6.146667783354549,0.0
Mid_Case,2047,Molybdenum,2,0.0,6.146667783354549,0.0
Mid_Case,2047,Molybdenum,3,0.0,6.146667783354549,0.0
Mid_Case,2047,Molybdenum,4,0.0,6.146667783354549,0.0
Mid_Case,2047,Molybdenum,5,0.0,6.146667783354549,0.0
Mid_Case,2047,Molybdenum,6,0.0,6.146667783354549,0.0
Mid_Case,2047,Molybdenum,7,0.0,6.146667783354549,0.0
Mid_Case,2047,Molybdenum,China,0.0,6.146667783354549,0.0
Mid_Case,2047,Molybdenum,Undefined,0.0,6.146667783354549,0.0
Mid_Case,2047,Molybdenum,United States,6.146667783354549,6.146667783354549,100.0
Mid_Case,2047,Nickel,OECD,2.874134173077966,12.037754117431588,23.876
Mid_Case,2047,Nickel,1,0.0,12.037754117431588,0.0
Mid_Case,2047,Nickel,2,0.0,12.037754117431588,0.0
Mid_Case,2047,Nickel,3,1.589946563830364,12.037754117431588,13.208
Mid_Case,2047,Nickel,4,0.0,12.037754117431588,0.0
Mid_Case,2047,Nickel,5,0.0,12.037754117431588,0.0
Mid_Case,2047,Nickel,6,0.0,12.037754117431588,0.0
Mid_Case,2047,Nickel,7,0.0,12.037754117431588,0.0
Mid_Case,2047,Nickel,China,0.0,12.037754117431588,0.0
Mid_Case,2047,Nickel,Undefined,1.6510983547469167,12.037754117431588,13.716000000000001
Mid_Case,2047,Nickel,United States,5.922575025776342,12.037754117431588,49.2
Mid_Case,2047,Niobium,OECD,0.3969002267499108,1.5876009069996433,25.0
Mid_Case,2047,Niobium,1,0.0,1.5876009069996433,0.0
Mid_Case,2047,Niobium,2,0.0,1.5876009069996433,0.0
Mid_Case,2047,Niobium,3,0.0,1.5876009069996433,0.0
Mid_Case,2047,Niobium,4,1.0478165986197647,1.5876009069996433,66.0
Mid_Case,2047,Niobium,5,0.0,1.5876009069996433,0.0
Mid_Case,2047,Niobium,6,0.0,1.5876009069996433,0.0
Mid_Case,2047,Niobium,7,0.0,1.5876009069996433,0.0
Mid_Case,2047,Niobium,China,0.0,1.5876009069996433,0.0
Mid_Case,2047,Niobium,Undefined,0.14288408162996788,1.5876009069996433,9.0
Mid_Case,2047,Niobium,United States,0.0,1.5876009069996433,0.0
Mid_Case,2047,Silicon,OECD,45.72427111234671,455.6025419723667,10.036
Mid_Case,2047,Silicon,1,0.0,455.6025419723667,0.0
Mid_Case,2047,Silicon,2,0.0,455.6025419723667,0.0
Mid_Case,2047,Silicon,3,0.0,455.6025419723667,0.0
Mid_Case,2047,Silicon,4,35.17251624026671,455.6025419723667,7.720000000000001
Mid_Case,2047,Silicon,5,0.0,455.6025419723667,0.0
Mid_Case,2047,Silicon,6,0.0,455.6025419723667,0.0
Mid_Case,2047,Silicon,7,38.68976786429338,455.6025419723667,8.492
Mid_Case,2047,Silicon,China,0.0,455.6025419723667,0.0
Mid_Case,2047,Silicon,Undefined,56.27602598442673,455.6025419723667,12.352
Mid_Case,2047,Silicon,United States,279.7399607710331,455.6025419723667,61.4
Mid_Case,2047,Silver,OECD,0.9408622853642856,4.2153328197324615,22.320000000000004
Mid_Case,2047,Silver,1,0.0,4.2153328197324615,0.0
Mid_Case,2047,Silver,2,0.0,4.2153328197324615,0.0
Mid_Case,2047,Silver,3,1.4740175804040474,4.2153328197324615,34.968
Mid_Case,2047,Silver,4,0.0,4.2153328197324615,0.0
Mid_Case,2047,Silver,5,0.0,4.2153328197324615,0.0
Mid_Case,2047,Silver,6,0.0,4.2153328197324615,0.0
Mid_Case,2047,Silver,7,0.0,4.2153328197324615,0.0
Mid_Case,2047,Silver,China,0.0,4.2153328197324615,0.0
Mid_Case,2047,Silver,Undefined,0.7213277521126189,4.2153328197324615,17.112000000000002
Mid_Case,2047,Silver,United States,1.0791252018515098,4.2153328197324615,25.599999999999994
Mid_Case,2047,Steel,OECD,486.55670013968813,12286.785357062832,3.96
Mid_Case,2047,Steel,1,0.0,12286.785357062832,0.0
Mid_Case,2047,Steel,2,0.0,12286.785357062832,0.0
Mid_Case,2047,Steel,3,227.05979339852115,12286.785357062832,1.848
Mid_Case,2047,Steel,4,243.27835006984407,12286.785357062832,1.98
Mid_Case,2047,Steel,5,0.0,12286.785357062832,0.0
Mid_Case,2047,Steel,6,0.0,12286.785357062832,0.0
Mid_Case,2047,Steel,7,0.0,12286.785357062832,0.0
Mid_Case,2047,Steel,China,0.0,12286.785357062832,0.0
Mid_Case,2047,Steel,Undefined,664.9608235242405,12286.785357062832,5.412
Mid_Case,2047,Steel,United States,10664.92968993054,12286.785357062832,86.8
Mid_Case,2047,Tin,OECD,0.0,55.07365297259469,0.0
Mid_Case,2047,Tin,1,0.0,55.07365297259469,0.0
Mid_Case,2047,Tin,2,6.820321184126127,55.07365297259469,12.384
Mid_Case,2047,Tin,3,20.887233626386262,55.07365297259469,37.926
Mid_Case,2047,Tin,4,0.0,55.07365297259469,0.0
Mid_Case,2047,Tin,5,0.0,55.07365297259469,0.0
Mid_Case,2047,Tin,6,0.0,55.07365297259469,0.0
Mid_Case,2047,Tin,7,7.246591258134009,55.07365297259469,13.158000000000001
Mid_Case,2047,Tin,China,0.0,55.07365297259469,0.0
Mid_Case,2047,Tin,Undefined,7.672861332141892,55.07365297259469,13.932
Mid_Case,2047,Tin,United States,12.446645571806396,55.07365297259469,22.599999999999994
Mid_Case,2047,Vanadium,OECD,2.2398742899171986,11.254518590680327,19.902
Mid_Case,2047,Vanadium,1,0.0,11.254518590680327,0.0
Mid_Case,2047,Vanadium,2,0.0,11.254518590680327,0.0
Mid_Case,2047,Vanadium,3,0.0,11.254518590680327,0.0
Mid_Case,2047,Vanadium,4,1.0838101402825155,11.254518590680327,9.63
Mid_Case,2047,Vanadium,5,0.0,11.254518590680327,0.0
Mid_Case,2047,Vanadium,6,0.0,11.254518590680327,0.0
Mid_Case,2047,Vanadium,7,0.0,11.254518590680327,0.0
Mid_Case,2047,Vanadium,China,0.9393021215781802,11.254518590680327,8.346
Mid_Case,2047,Vanadium,Undefined,2.9624143834388756,11.254518590680327,26.322
Mid_Case,2047,Vanadium,United States,4.029117655463557,11.254518590680327,35.8
Mid_Case,2047,Zinc,OECD,133.2941776706128,227.99359891662016,58.464000000000006
Mid_Case,2047,Zinc,1,0.0,227.99359891662016,0.0
Mid_Case,2047,Zinc,2,0.0,227.99359891662016,0.0
Mid_Case,2047,Zinc,3,40.72877651046503,227.99359891662016,17.864
Mid_Case,2047,Zinc,4,0.0,227.99359891662016,0.0
Mid_Case,2047,Zinc,5,0.0,227.99359891662016,0.0
Mid_Case,2047,Zinc,6,0.0,227.99359891662016,0.0
Mid_Case,2047,Zinc,7,0.0,227.99359891662016,0.0
Mid_Case,2047,Zinc,China,0.0,227.99359891662016,0.0
Mid_Case,2047,Zinc,Undefined,11.107848139217735,227.99359891662016,4.872
Mid_Case,2047,Zinc,United States,42.862796596324586,227.99359891662016,18.799999999999997
Mid_Case,2050,Aluminum,OECD,246.17118119951704,1070.309483476161,23.0
Mid_Case,2050,Aluminum,1,0.0,1070.309483476161,0.0
Mid_Case,2050,Aluminum,2,44.31081261591307,1070.309483476161,4.140000000000001
Mid_Case,2050,Aluminum,3,0.0,1070.309483476161,0.0
Mid_Case,2050,Aluminum,4,0.0,1070.309483476161,0.0
Mid_Case,2050,Aluminum,5,0.0,1070.309483476161,0.0
Mid_Case,2050,Aluminum,6,0.0,1070.309483476161,0.0
Mid_Case,2050,Aluminum,7,24.617118119951705,1070.309483476161,2.3000000000000003
Mid_Case,2050,Aluminum,China,19.69369449596136,1070.309483476161,1.84
Mid_Case,2050,Aluminum,Undefined,157.54955596769088,1070.309483476161,14.72
Mid_Case,2050,Aluminum,United States,577.967121077127,1070.309483476161,54.0
Mid_Case,2050,Boron,OECD,0.0,0.0638229990907526,0.0
Mid_Case,2050,Boron,1,0.0,0.0638229990907526,0.0
Mid_Case,2050,Boron,2,0.0,0.0638229990907526,0.0
Mid_Case,2050,Boron,3,0.0,0.0638229990907526,0.0
Mid_Case,2050,Boron,4,0.0,0.0638229990907526,0.0
Mid_Case,2050,Boron,5,0.0,0.0638229990907526,0.0
Mid_Case,2050,Boron,6,0.0,0.0638229990907526,0.0
Mid_Case,2050,Boron,7,0.0,0.0638229990907526,0.0
Mid_Case,2050,Boron,China,0.0,0.0638229990907526,0.0
Mid_Case,2050,Boron,Undefined,0.0,0.0638229990907526,0.0
Mid_Case,2050,Boron,United States,0.0638229990907526,0.0638229990907526,100.0
Mid_Case,2050,Cement,OECD,185.43654558060086,2724.603960925667,6.806
Mid_Case,2050,Cement,1,0.0,2724.603960925667,0.0
Mid_Case,2050,Cement,2,0.0,2724.603960925667,0.0
Mid_Case,2050,Cement,3,36.18274060109285,2724.603960925667,1.328
Mid_Case,2050,Cement,4,0.0,2724.603960925667,0.0
Mid_Case,2050,Cement,5,117.59390695355177,2724.603960925667,4.316
Mid_Case,2050,Cement,6,0.0,2724.603960925667,0.0
Mid_Case,2050,Cement,7,0.0,2724.603960925667,0.0
Mid_Case,2050,Cement,China,0.0,2724.603960925667,0.0
Mid_Case,2050,Cement,Undefined,113.07106437841517,2724.603960925667,4.15
Mid_Case,2050,Cement,United States,2272.319703412006,2724.603960925667,83.4
Mid_Case,2050,Chromium,OECD,0.968645194036441,20.85799298097418,4.644
Mid_Case,2050,Chromium,1,0.0,20.85799298097418,0.0
Mid_Case,2050,Chromium,2,0.0,20.85799298097418,0.0
Mid_Case,2050,Chromium,3,0.0,20.85799298097418,0.0
Mid_Case,2050,Chromium,4,5.973312029891386,20.85799298097418,28.638
Mid_Case,2050,Chromium,5,1.6144086567274016,20.85799298097418,7.74
Mid_Case,2050,Chromium,6,0.0,20.85799298097418,0.0
Mid_Case,2050,Chromium,7,1.130086059709181,20.85799298097418,5.418
Mid_Case,2050,Chromium,China,0.0,20.85799298097418,0.0
Mid_Case,2050,Chromium,Undefined,6.4576346269096065,20.85799298097418,30.96
Mid_Case,2050,Chromium,United States,4.713906413700164,20.85799298097418,22.599999999999994
Mid_Case,2050,Copper,OECD,78.88009596462075,243.2768812133628,32.424
Mid_Case,2050,Copper,1,0.0,243.2768812133628,0.0
Mid_Case,2050,Copper,2,0.0,243.2768812133628,0.0
Mid_Case,2050,Copper,3,10.329536376319385,243.2768812133628,4.246
Mid_Case,2050,Copper,4,0.0,243.2768812133628,0.0
Mid_Case,2050,Copper,5,0.0,243.2768812133628,0.0
Mid_Case,2050,Copper,6,0.0,243.2768812133628,0.0
Mid_Case,2050,Copper,7,0.0,243.2768812133628,0.0
Mid_Case,2050,Copper,China,0.0,243.2768812133628,0.0
Mid_Case,2050,Copper,Undefined,4.695243807417902,243.2768812133628,1.9300000000000002
Mid_Case,2050,Copper,United States,149.37200506500474,243.2768812133628,61.4
Mid_Case,2050,Lead,OECD,45.61816006948069,243.89520995231337,18.703999999999997
Mid_Case,2050,Lead,1,0.0,243.89520995231337,0.0
Mid_Case,2050,Lead,2,0.0,243.89520995231337,0.0
Mid_Case,2050,Lead,3,14.662980022333079,243.89520995231337,6.012
Mid_Case,2050,Lead,4,0.0,243.89520995231337,0.0
Mid_Case,2050,Lead,5,0.0,243.89520995231337,0.0
Mid_Case,2050,Lead,6,0.0,243.89520995231337,0.0
Mid_Case,2050,Lead,7,0.0,243.89520995231337,0.0
Mid_Case,2050,Lead,China,0.0,243.89520995231337,0.0
Mid_Case,2050,Lead,Undefined,21.17986003225889,243.89520995231337,8.684
Mid_Case,2050,Lead,United States,162.43420982824068,243.89520995231337,66.6
Mid_Case,2050,Magnesium,OECD,0.255596165152461,2.6624600536714684,9.6
Mid_Case,2050,Magnesium,1,0.0,2.6624600536714684,0.0
Mid_Case,2050,Magnesium,2,0.07188642144912964,2.6624600536714684,2.6999999999999997
Mid_Case,2050,Magnesium,3,0.07987380161014405,2.6624600536714684,3.0
Mid_Case,2050,Magnesium,4,0.0,2.6624600536714684,0.0
Mid_Case,2050,Magnesium,5,0.0,2.6624600536714684,0.0
Mid_Case,2050,Magnesium,6,0.0,2.6624600536714684,0.0
Mid_Case,2050,Magnesium,7,0.0,2.6624600536714684,0.0
Mid_Case,2050,Magnesium,China,0.0,2.6624600536714684,0.0
Mid_Case,2050,Magnesium,Undefined,0.3913816278897058,2.6624600536714684,14.7
Mid_Case,2050,Magnesium,United States,1.8637220375700279,2.6624600536714684,70.0
Mid_Case,2050,Manganese,OECD,3.7840479343549,31.533732786290834,12.0
Mid_Case,2050,Manganese,1,0.0,31.533732786290834,0.0
Mid_Case,2050,Manganese,2,0.0,31.533732786290834,0.0
Mid_Case,2050,Manganese,3,0.0,31.533732786290834,0.0
Mid_Case,2050,Manganese,4,5.991409229395258,31.533732786290834,19.0
Mid_Case,2050,Manganese,5,2.522698622903267,31.533732786290834,8.0
Mid_Case,2050,Manganese,6,0.0,31.533732786290834,0.0
Mid_Case,2050,Manganese,7,7.8834331965727085,31.533732786290834,25.0
Mid_Case,2050,Manganese,China,0.0,31.533732786290834,0.0
Mid_Case,2050,Manganese,Undefined,11.352143803064699,31.533732786290834,36.0
Mid_Case,2050,Manganese,United States,0.0,31.533732786290834,0.0
Mid_Case,2050,Molybdenum,OECD,0.0,4.448480972260208,0.0
Mid_Case,2050,Molybdenum,1,0.0,4.448480972260208,0.0
Mid_Case,2050,Molybdenum,2,0.0,4.448480972260208,0.0
Mid_Case,2050,Molybdenum,3,0.0,4.448480972260208,0.0
Mid_Case,2050,Molybdenum,4,0.0,4.448480972260208,0.0
Mid_Case,2050,Molybdenum,5,0.0,4.448480972260208,0.0
Mid_Case,2050,Molybdenum,6,0.0,4.448480972260208,0.0
Mid_Case,2050,Molybdenum,7,0.0,4.448480972260208,0.0
Mid_Case,2050,Molybdenum,China,0.0,4.448480972260208,0.0
Mid_Case,2050,Molybdenum,Undefined,0.0,4.448480972260208,0.0
Mid_Case,2050,Molybdenum,United States,4.448480972260208,4.448480972260208,100.0
Mid_Case,2050,Nickel,OECD,2.526646123030525,10.582367745981424,23.876
Mid_Case,2050,Nickel,1,0.0,10.582367745981424,0.0
Mid_Case,2050,Nickel,2,0.0,10.582367745981424,0.0
Mid_Case,2050,Nickel,3,1.3977191318892266,10.582367745981424,13.208
Mid_Case,2050,Nickel,4,0.0,10.582367745981424,0.0
Mid_Case,2050,Nickel,5,0.0,10.582367745981424,0.0
Mid_Case,2050,Nickel,6,0.0,10.582367745981424,0.0
Mid_Case,2050,Nickel,7,0.0,10.582367745981424,0.0
Mid_Case,2050,Nickel,China,0.0,10.582367745981424,0.0
Mid_Case,2050,Nickel,Undefined,1.4514775600388121,10.582367745981424,13.716000000000001
Mid_Case,2050,Nickel,United States,5.206524931022861,10.582367745981424,49.2
Mid_Case,2050,Niobium,OECD,0.3427450696749397,1.3709802786997587,25.0
Mid_Case,2050,Niobium,1,0.0,1.3709802786997587,0.0
Mid_Case,2050,Niobium,2,0.0,1.3709802786997587,0.0
Mid_Case,2050,Niobium,3,0.0,1.3709802786997587,0.0
Mid_Case,2050,Niobium,4,0.9048469839418408,1.3709802786997587,66.0
Mid_Case,2050,Niobium,5,0.0,1.3709802786997587,0.0
Mid_Case,2050,Niobium,6,0.0,1.3709802786997587,0.0
Mid_Case,2050,Niobium,7,0.0,1.3709802786997587,0.0
Mid_Case,2050,Niobium,China,0.0,1.3709802786997587,0.0
Mid_Case,2050,Niobium,Undefined,0.12338822508297828,1.3709802786997587,9.0
Mid_Case,2050,Niobium,United States,0.0,1.3709802786997587,0.0
Mid_Case,2050,Silicon,OECD,23.90878358452088,238.23020709965007,10.036
Mid_Case,2050,Silicon,1,0.0,238.23020709965007,0.0
Mid_Case,2050,Silicon,2,0.0,238.23020709965007,0.0
Mid_Case,2050,Silicon,3,0.0,238.23020709965007,0.0
Mid_Case,2050,Silicon,4,18.39137198809299,238.23020709965007,7.720000000000001
Mid_Case,2050,Silicon,5,0.0,238.23020709965007,0.0
Mid_Case,2050,Silicon,6,0.0,238.23020709965007,0.0
Mid_Case,2050,Silicon,7,20.230509186902285,238.23020709965007,8.492
Mid_Case,2050,Silicon,China,0.0,238.23020709965007,0.0
Mid_Case,2050,Silicon,Undefined,29.426195180948778,238.23020709965007,12.352
Mid_Case,2050,Silicon,United States,146.27334715918514,238.23020709965007,61.4
Mid_Case,2050,Silver,OECD,0.4923111596847424,2.205695159877878,22.320000000000004
Mid_Case,2050,Silver,1,0.0,2.205695159877878,0.0
Mid_Case,2050,Silver,2,0.0,2.205695159877878,0.0
Mid_Case,2050,Silver,3,0.7712874835060964,2.205695159877878,34.968
Mid_Case,2050,Silver,4,0.0,2.205695159877878,0.0
Mid_Case,2050,Silver,5,0.0,2.205695159877878,0.0
Mid_Case,2050,Silver,6,0.0,2.205695159877878,0.0
Mid_Case,2050,Silver,7,0.0,2.205695159877878,0.0
Mid_Case,2050,Silver,China,0.0,2.205695159877878,0.0
Mid_Case,2050,Silver,Undefined,0.37743855575830254,2.205695159877878,17.112000000000002
Mid_Case,2050,Silver,United States,0.5646579609287367,2.205695159877878,25.599999999999994
Mid_Case,2050,Steel,OECD,361.10270190876844,9118.755098706275,3.96
Mid_Case,2050,Steel,1,0.0,9118.755098706275,0.0
Mid_Case,2050,Steel,2,0.0,9118.755098706275,0.0
Mid_Case,2050,Steel,3,168.51459422409195,9118.755098706275,1.848
Mid_Case,2050,Steel,4,180.55135095438422,9118.755098706275,1.98
